Fecha,Compra,Venta
2000-01-03T00:00:00.000Z,14.5,14.68
2000-01-04T00:00:00.000Z,14.5,14.69
2000-01-05T00:00:00.000Z,14.51,14.69
2000-01-06T00:00:00.000Z,14.51,14.69
2000-01-07T00:00:00.000Z,14.51,14.7
2000-01-10T00:00:00.000Z,14.51,14.69
2000-01-11T00:00:00.000Z,14.51,14.69
2000-01-12T00:00:00.000Z,14.53,14.71
2000-01-13T00:00:00.000Z,14.54,14.71
2000-01-14T00:00:00.000Z,14.54,14.71
2000-01-17T00:00:00.000Z,14.54,14.72
2000-01-18T00:00:00.000Z,14.54,14.71
2000-01-19T00:00:00.000Z,14.55,14.74
2000-01-20T00:00:00.000Z,14.55,14.73
2000-01-21T00:00:00.000Z,14.55,14.73
2000-01-24T00:00:00.000Z,14.55,14.73
2000-01-25T00:00:00.000Z,14.55,14.73
2000-01-26T00:00:00.000Z,14.57,14.75
2000-01-27T00:00:00.000Z,14.57,14.75
2000-01-28T00:00:00.000Z,14.57,14.75
2000-01-31T00:00:00.000Z,14.57,14.76
2000-02-01T00:00:00.000Z,14.57,14.75
2000-02-02T00:00:00.000Z,14.59,14.77
2000-02-03T00:00:00.000Z,14.59,14.77
2000-02-04T00:00:00.000Z,14.6,14.77
2000-02-07T00:00:00.000Z,14.6,14.77
2000-02-08T00:00:00.000Z,14.6,14.78
2000-02-09T00:00:00.000Z,14.62,14.79
2000-02-10T00:00:00.000Z,14.616,14.792
2000-02-11T00:00:00.000Z,14.616,14.7844
2000-02-14T00:00:00.000Z,14.6155,14.7909
2000-02-15T00:00:00.000Z,14.6166,14.7919
2000-02-16T00:00:00.000Z,14.6173,14.7867
2000-02-17T00:00:00.000Z,14.6174,14.7896
2000-02-18T00:00:00.000Z,14.6174,14.8004
2000-02-21T00:00:00.000Z,14.6177,14.7949
2000-02-22T00:00:00.000Z,14.6178,14.7989
2000-02-23T00:00:00.000Z,14.624,14.7989
2000-02-24T00:00:00.000Z,14.6254,14.7927
2000-02-25T00:00:00.000Z,14.6244,14.7991
2000-02-28T00:00:00.000Z,14.6251,14.8033
2000-02-29T00:00:00.000Z,14.6251,14.8033
2000-03-01T00:00:00.000Z,14.6291,14.8019
2000-03-02T00:00:00.000Z,14.6296,14.8
2000-03-03T00:00:00.000Z,14.6298,14.8053
2000-03-06T00:00:00.000Z,14.6298,14.8157
2000-03-07T00:00:00.000Z,14.6301,14.8023
2000-03-08T00:00:00.000Z,14.6462,14.8216
2000-03-09T00:00:00.000Z,14.6455,14.8232
2000-03-10T00:00:00.000Z,14.6469,14.8189
2000-03-13T00:00:00.000Z,14.6467,14.8241
2000-03-14T00:00:00.000Z,14.6454,14.8172
2000-03-15T00:00:00.000Z,14.6559,14.8283
2000-03-16T00:00:00.000Z,14.6577,14.8281
2000-03-17T00:00:00.000Z,14.6575,14.8303
2000-03-20T00:00:00.000Z,14.658,14.8307
2000-03-21T00:00:00.000Z,14.657,14.8218
2000-03-22T00:00:00.000Z,14.6642,14.8381
2000-03-23T00:00:00.000Z,14.6655,14.8291
2000-03-24T00:00:00.000Z,14.6648,14.8375
2000-03-27T00:00:00.000Z,14.6655,14.8387
2000-03-28T00:00:00.000Z,14.6658,14.8333
2000-03-29T00:00:00.000Z,14.6749,14.8429
2000-03-30T00:00:00.000Z,14.6751,14.8457
2000-03-31T00:00:00.000Z,14.675,14.8458
2000-04-03T00:00:00.000Z,14.6753,14.85
2000-04-04T00:00:00.000Z,14.6757,14.8503
2000-04-05T00:00:00.000Z,14.6862,14.8596
2000-04-06T00:00:00.000Z,14.6865,14.8609
2000-04-07T00:00:00.000Z,14.6861,14.8551
2000-04-10T00:00:00.000Z,14.6867,14.8662
2000-04-11T00:00:00.000Z,14.6869,14.8649
2000-04-12T00:00:00.000Z,14.6969,14.8651
2000-04-13T00:00:00.000Z,14.6979,14.8699
2000-04-17T00:00:00.000Z,14.698,14.873
2000-04-18T00:00:00.000Z,14.6982,14.8693
2000-04-19T00:00:00.000Z,14.6981,14.871
2000-04-24T00:00:00.000Z,14.709,14.9129
2000-04-25T00:00:00.000Z,14.7088,14.9095
2000-04-26T00:00:00.000Z,14.7102,14.883
2000-04-27T00:00:00.000Z,14.7095,14.8847
2000-04-28T00:00:00.000Z,14.7101,14.8718
2000-05-01T00:00:00.000Z,14.7901,14.9639
2000-05-02T00:00:00.000Z,14.7269,14.9085
2000-05-03T00:00:00.000Z,14.7274,14.9051
2000-05-04T00:00:00.000Z,14.7276,14.9083
2000-05-05T00:00:00.000Z,14.7277,14.9025
2000-05-08T00:00:00.000Z,14.728,14.9021
2000-05-09T00:00:00.000Z,14.7505,14.9367
2000-05-10T00:00:00.000Z,14.7539,14.9339
2000-05-11T00:00:00.000Z,14.7463,14.9276
2000-05-12T00:00:00.000Z,14.7544,14.9374
2000-05-15T00:00:00.000Z,14.7547,14.9336
2000-05-16T00:00:00.000Z,14.7691,14.9518
2000-05-17T00:00:00.000Z,14.7677,14.9459
2000-05-18T00:00:00.000Z,14.7676,14.947
2000-05-19T00:00:00.000Z,14.7677,14.9363
2000-05-22T00:00:00.000Z,14.7681,14.9598
2000-05-23T00:00:00.000Z,14.78,14.9623
2000-05-24T00:00:00.000Z,14.7797,14.9483
2000-05-25T00:00:00.000Z,14.7803,14.9481
2000-05-26T00:00:00.000Z,14.7805,14.9661
2000-05-29T00:00:00.000Z,14.7806,14.9615
2000-05-30T00:00:00.000Z,14.7897,14.9737
2000-05-31T00:00:00.000Z,14.79,14.9597
2000-06-01T00:00:00.000Z,14.7901,14.9639
2000-06-02T00:00:00.000Z,14.7904,14.9605
2000-06-05T00:00:00.000Z,14.7903,14.9726
2000-06-06T00:00:00.000Z,14.7902,14.9725
2000-06-07T00:00:00.000Z,14.7903,14.9687
2000-06-08T00:00:00.000Z,14.7907,14.9621
2000-06-09T00:00:00.000Z,14.7908,14.9645
2000-06-12T00:00:00.000Z,14.791,14.9637
2000-06-13T00:00:00.000Z,14.7894,14.9631
2000-06-14T00:00:00.000Z,14.7898,14.9573
2000-06-15T00:00:00.000Z,14.7898,14.9642
2000-06-16T00:00:00.000Z,14.7902,14.9652
2000-06-19T00:00:00.000Z,14.7902,14.9728
2000-06-20T00:00:00.000Z,14.7973,14.967
2000-06-21T00:00:00.000Z,14.7978,14.9688
2000-06-22T00:00:00.000Z,14.7977,14.9719
2000-06-23T00:00:00.000Z,14.7978,14.9675
2000-06-26T00:00:00.000Z,14.7951,14.9703
2000-06-27T00:00:00.000Z,14.8172,14.9897
2000-06-28T00:00:00.000Z,14.8206,15.0015
2000-06-29T00:00:00.000Z,14.82,14.9917
2000-06-30T00:00:00.000Z,14.8148,14.9931
2000-07-03T00:00:00.000Z,14.8154,14.9907
2000-07-04T00:00:00.000Z,14.8606,15.0262
2000-07-05T00:00:00.000Z,14.8333,15.0334
2000-07-06T00:00:00.000Z,14.8334,15.0196
2000-07-07T00:00:00.000Z,14.8337,15.0108
2000-07-10T00:00:00.000Z,14.8336,15.0099
2000-07-11T00:00:00.000Z,14.8416,15.0187
2000-07-12T00:00:00.000Z,14.8418,15.0146
2000-07-13T00:00:00.000Z,14.84,15.0225
2000-07-14T00:00:00.000Z,14.8418,15.0129
2000-07-17T00:00:00.000Z,14.8417,15.02
2000-07-18T00:00:00.000Z,14.8529,15.0322
2000-07-19T00:00:00.000Z,14.8538,15.028
2000-07-20T00:00:00.000Z,14.8536,15.0242
2000-07-21T00:00:00.000Z,14.8534,15.04
2000-07-24T00:00:00.000Z,14.854,15.0304
2000-07-25T00:00:00.000Z,14.8729,15.0469
2000-07-26T00:00:00.000Z,14.8721,15.0517
2000-07-27T00:00:00.000Z,14.8732,15.0511
2000-07-28T00:00:00.000Z,14.8717,15.045
2000-07-31T00:00:00.000Z,14.8729,15.0554
2000-08-01T00:00:00.000Z,14.88,15.0555
2000-08-02T00:00:00.000Z,14.8815,15.0626
2000-08-03T00:00:00.000Z,14.8811,15.0515
2000-08-04T00:00:00.000Z,14.8819,15.0582
2000-08-07T00:00:00.000Z,14.8818,15.0592
2000-08-08T00:00:00.000Z,14.9004,15.0543
2000-08-09T00:00:00.000Z,14.9009,15.0538
2000-08-10T00:00:00.000Z,14.9005,15.067
2000-08-11T00:00:00.000Z,14.8969,15.0694
2000-08-14T00:00:00.000Z,14.9013,15.0752
2000-08-15T00:00:00.000Z,14.9192,15.0874
2000-08-16T00:00:00.000Z,14.9201,15.0939
2000-08-17T00:00:00.000Z,14.9192,15.0907
2000-08-18T00:00:00.000Z,14.9202,15.0872
2000-08-21T00:00:00.000Z,14.9204,15.1035
2000-08-22T00:00:00.000Z,14.9228,15.1052
2000-08-23T00:00:00.000Z,14.9155,15.0946
2000-08-24T00:00:00.000Z,14.9224,15.0944
2000-08-25T00:00:00.000Z,14.9273,15.0913
2000-08-28T00:00:00.000Z,14.928,15.0984
2000-08-29T00:00:00.000Z,14.9413,15.0971
2000-08-30T00:00:00.000Z,14.9416,15.1056
2000-08-31T00:00:00.000Z,14.9412,15.1032
2000-09-01T00:00:00.000Z,14.9419,15.1104
2000-09-04T00:00:00.000Z,14.9418,15.1121
2000-09-05T00:00:00.000Z,14.9595,15.1323
2000-09-06T00:00:00.000Z,14.9604,15.1303
2000-09-07T00:00:00.000Z,14.9605,15.1289
2000-09-08T00:00:00.000Z,14.959,15.1383
2000-09-11T00:00:00.000Z,14.9609,15.1389
2000-09-12T00:00:00.000Z,14.9723,15.1493
2000-09-13T00:00:00.000Z,14.9739,15.146
2000-09-14T00:00:00.000Z,14.973,15.1503
2000-09-18T00:00:00.000Z,14.9737,15.1503
2000-09-19T00:00:00.000Z,14.9735,15.1532
2000-09-20T00:00:00.000Z,14.9996,15.1492
2000-09-21T00:00:00.000Z,14.9999,15.1729
2000-09-22T00:00:00.000Z,14.9979,15.1789
2000-09-25T00:00:00.000Z,15,15.1873
2000-09-26T00:00:00.000Z,15.0001,15.1844
2000-09-27T00:00:00.000Z,15.0105,15.1921
2000-09-28T00:00:00.000Z,15.0102,15.1898
2000-09-29T00:00:00.000Z,15.014,15.1908
2000-10-02T00:00:00.000Z,15.0146,15.2029
2000-10-04T00:00:00.000Z,15.0147,15.1733
2000-10-05T00:00:00.000Z,15.0143,15.1822
2000-10-06T00:00:00.000Z,15.016,15.18
2000-10-09T00:00:00.000Z,15.0163,15.1799
2000-10-10T00:00:00.000Z,15.0166,15.1908
2000-10-11T00:00:00.000Z,15.0167,15.2013
2000-10-13T00:00:00.000Z,15.0299,15.2147
2000-10-16T00:00:00.000Z,15.0302,15.214
2000-10-17T00:00:00.000Z,15.0302,15.2077
2000-10-18T00:00:00.000Z,15.0288,15.2141
2000-10-19T00:00:00.000Z,15.0116,15.209
2000-10-20T00:00:00.000Z,15.0454,15.2289
2000-10-23T00:00:00.000Z,15.0447,15.2281
2000-10-24T00:00:00.000Z,15.0395,15.2263
2000-10-25T00:00:00.000Z,15.0457,15.2212
2000-10-26T00:00:00.000Z,15.0291,15.2266
2000-10-27T00:00:00.000Z,15.0688,15.249
2000-10-30T00:00:00.000Z,15.0688,15.2488
2000-10-31T00:00:00.000Z,15.0691,15.2502
2000-11-01T00:00:00.000Z,15.0697,15.2455
2000-11-02T00:00:00.000Z,15.0697,15.2456
2000-11-03T00:00:00.000Z,15.0857,15.2612
2000-11-06T00:00:00.000Z,15.0683,15.2671
2000-11-07T00:00:00.000Z,15.0859,15.2679
2000-11-08T00:00:00.000Z,15.0842,15.2628
2000-11-09T00:00:00.000Z,15.0852,15.2627
2000-11-10T00:00:00.000Z,15.0843,15.2504
2000-11-13T00:00:00.000Z,15.063,15.2631
2000-11-14T00:00:00.000Z,15.0583,15.2693
2000-11-15T00:00:00.000Z,15.078,15.2548
2000-11-16T00:00:00.000Z,15.0849,15.2582
2000-11-17T00:00:00.000Z,15.0963,15.2669
2000-11-20T00:00:00.000Z,15.0966,15.2616
2000-11-21T00:00:00.000Z,15.0968,15.2766
2000-11-22T00:00:00.000Z,15.0973,15.2729
2000-11-23T00:00:00.000Z,15.0857,15.2279
2000-11-24T00:00:00.000Z,15.1105,15.2906
2000-11-27T00:00:00.000Z,15.1119,15.2828
2000-11-28T00:00:00.000Z,15.0979,15.2922
2000-11-29T00:00:00.000Z,15.1064,15.2938
2000-11-30T00:00:00.000Z,15.1121,15.2837
2000-12-01T00:00:00.000Z,15.1277,15.3085
2000-12-04T00:00:00.000Z,15.1295,15.3003
2000-12-05T00:00:00.000Z,15.1185,15.3201
2000-12-06T00:00:00.000Z,15.1307,15.3081
2000-12-07T00:00:00.000Z,15.1306,15.3154
2000-12-08T00:00:00.000Z,15.1255,15.3033
2000-12-11T00:00:00.000Z,15.1256,15.2981
2000-12-12T00:00:00.000Z,15.1259,15.3034
2000-12-13T00:00:00.000Z,15.1258,15.3022
2000-12-14T00:00:00.000Z,15.1262,15.3056
2000-12-15T00:00:00.000Z,15.1306,15.2963
2000-12-18T00:00:00.000Z,15.129,15.3099
2000-12-19T00:00:00.000Z,15.1304,15.3124
2000-12-20T00:00:00.000Z,15.1308,15.3039
2000-12-21T00:00:00.000Z,15.1311,15.3154
2000-12-22T00:00:00.000Z,15.1394,15.3153
2000-12-26T00:00:00.000Z,15.1386,15.3127
2000-12-27T00:00:00.000Z,15.1343,15.319
2000-12-28T00:00:00.000Z,15.1377,15.3161
2000-12-29T00:00:00.000Z,15.1335,15.322
2001-01-02T00:00:00.000Z,15.1311,15.305
2001-01-03T00:00:00.000Z,15.1311,15.3195
2001-01-04T00:00:00.000Z,15.1314,15.2814
2001-01-05T00:00:00.000Z,15.13,15.304
2001-01-08T00:00:00.000Z,15.1175,15.3124
2001-01-09T00:00:00.000Z,15.1354,15.3158
2001-01-10T00:00:00.000Z,15.1355,15.3128
2001-01-11T00:00:00.000Z,15.1359,15.3083
2001-01-12T00:00:00.000Z,15.1361,15.3218
2001-01-15T00:00:00.000Z,15.1364,15.3168
2001-01-16T00:00:00.000Z,15.1469,15.3217
2001-01-17T00:00:00.000Z,15.1475,15.3208
2001-01-18T00:00:00.000Z,15.1468,15.3118
2001-01-19T00:00:00.000Z,15.1473,15.3379
2001-01-22T00:00:00.000Z,15.1482,15.3238
2001-01-23T00:00:00.000Z,15.1635,15.3405
2001-01-24T00:00:00.000Z,15.1639,15.3491
2001-01-25T00:00:00.000Z,15.1454,15.3414
2001-01-26T00:00:00.000Z,15.164,15.3462
2001-01-29T00:00:00.000Z,15.1609,15.3525
2001-01-30T00:00:00.000Z,15.1812,15.3684
2001-01-31T00:00:00.000Z,15.1791,15.3636
2001-02-01T00:00:00.000Z,15.1628,15.3591
2001-02-02T00:00:00.000Z,15.1804,15.3737
2001-02-05T00:00:00.000Z,15.1679,15.3627
2001-02-06T00:00:00.000Z,15.1916,15.3805
2001-02-07T00:00:00.000Z,15.1935,15.3717
2001-02-08T00:00:00.000Z,15.1935,15.3766
2001-02-09T00:00:00.000Z,15.1922,15.378
2001-02-12T00:00:00.000Z,15.1943,15.3742
2001-02-13T00:00:00.000Z,15.1955,15.3864
2001-02-14T00:00:00.000Z,15.1954,15.3728
2001-02-15T00:00:00.000Z,15.1956,15.3719
2001-02-16T00:00:00.000Z,15.1957,15.37
2001-02-19T00:00:00.000Z,15.196,15.3834
2001-02-20T00:00:00.000Z,15.2137,15.3995
2001-02-21T00:00:00.000Z,15.2145,15.3834
2001-02-22T00:00:00.000Z,15.215,15.3916
2001-02-23T00:00:00.000Z,15.2166,15.4039
2001-02-26T00:00:00.000Z,15.2161,15.3963
2001-02-27T00:00:00.000Z,15.2265,15.4117
2001-02-28T00:00:00.000Z,15.2269,15.4078
2001-03-01T00:00:00.000Z,15.2269,15.4077
2001-03-02T00:00:00.000Z,15.2276,15.4069
2001-03-05T00:00:00.000Z,15.2278,15.4145
2001-03-06T00:00:00.000Z,15.2345,15.4004
2001-03-07T00:00:00.000Z,15.2359,15.4164
2001-03-08T00:00:00.000Z,15.2358,15.4171
2001-03-09T00:00:00.000Z,15.2363,15.4171
2001-03-13T00:00:00.000Z,15.2345,15.4207
2001-03-14T00:00:00.000Z,15.2386,15.4217
2001-03-15T00:00:00.000Z,15.2392,15.4185
2001-03-16T00:00:00.000Z,15.2393,15.4092
2001-03-17T00:00:00.000Z,15.2394,15.4295
2001-03-19T00:00:00.000Z,15.2397,15.4316
2001-03-20T00:00:00.000Z,15.2558,15.4449
2001-03-21T00:00:00.000Z,15.2566,15.4294
2001-03-22T00:00:00.000Z,15.2558,15.4372
2001-03-23T00:00:00.000Z,15.2569,15.4271
2001-03-26T00:00:00.000Z,15.2569,15.4451
2001-03-27T00:00:00.000Z,15.277,15.4648
2001-03-28T00:00:00.000Z,15.2761,15.4653
2001-03-29T00:00:00.000Z,15.2811,15.4522
2001-03-30T00:00:00.000Z,15.2823,15.4659
2001-04-02T00:00:00.000Z,15.2823,15.4714
2001-04-03T00:00:00.000Z,15.2929,15.4618
2001-04-04T00:00:00.000Z,15.2963,15.4767
2001-04-05T00:00:00.000Z,15.2962,15.4811
2001-04-06T00:00:00.000Z,15.296,15.4779
2001-04-09T00:00:00.000Z,15.2966,15.4732
2001-04-10T00:00:00.000Z,15.3159,15.5165
2001-04-11T00:00:00.000Z,15.3097,15.4839
2001-04-16T00:00:00.000Z,15.3086,15.5
2001-04-17T00:00:00.000Z,15.3106,15.5151
2001-04-18T00:00:00.000Z,15.3113,15.4712
2001-04-19T00:00:00.000Z,15.3166,15.5033
2001-04-20T00:00:00.000Z,15.3165,15.4739
2001-04-23T00:00:00.000Z,15.3168,15.4975
2001-04-24T00:00:00.000Z,15.317,15.4934
2001-04-25T00:00:00.000Z,15.3171,15.4978
2001-04-26T00:00:00.000Z,15.3315,15.5161
2001-04-27T00:00:00.000Z,15.332,15.5129
2001-04-30T00:00:00.000Z,15.3321,15.5065
2001-05-02T00:00:00.000Z,15.3327,15.5243
2001-05-03T00:00:00.000Z,15.3323,15.5146
2001-05-04T00:00:00.000Z,15.3544,15.5207
2001-05-07T00:00:00.000Z,15.352,15.5384
2001-05-08T00:00:00.000Z,15.3536,15.5398
2001-05-09T00:00:00.000Z,15.3547,15.538
2001-05-10T00:00:00.000Z,15.3549,15.5131
2001-05-11T00:00:00.000Z,15.3593,15.5454
2001-05-14T00:00:00.000Z,15.3595,15.5426
2001-05-15T00:00:00.000Z,15.359,15.5549
2001-05-16T00:00:00.000Z,15.3595,15.5206
2001-05-17T00:00:00.000Z,15.3604,15.5417
2001-05-18T00:00:00.000Z,15.3761,15.561
2001-05-21T00:00:00.000Z,15.3764,15.5544
2001-05-22T00:00:00.000Z,15.3765,15.5371
2001-05-23T00:00:00.000Z,15.3763,15.5559
2001-05-24T00:00:00.000Z,15.3769,15.5548
2001-05-25T00:00:00.000Z,15.3862,15.5606
2001-05-28T00:00:00.000Z,15.3865,15.5709
2001-05-29T00:00:00.000Z,15.3866,15.5723
2001-05-30T00:00:00.000Z,15.3869,15.5623
2001-05-31T00:00:00.000Z,15.3872,15.5614
2001-06-01T00:00:00.000Z,15.4103,15.5969
2001-06-04T00:00:00.000Z,15.4101,15.5909
2001-06-05T00:00:00.000Z,15.4104,15.5989
2001-06-06T00:00:00.000Z,15.4103,15.5898
2001-06-07T00:00:00.000Z,15.4083,15.5985
2001-06-08T00:00:00.000Z,15.42,15.6076
2001-06-11T00:00:00.000Z,15.423,15.6099
2001-06-12T00:00:00.000Z,15.423,15.6127
2001-06-13T00:00:00.000Z,15.4165,15.6056
2001-06-14T00:00:00.000Z,15.4235,15.5897
2001-06-15T00:00:00.000Z,15.4384,15.6164
2001-06-18T00:00:00.000Z,15.4344,15.6312
2001-06-19T00:00:00.000Z,15.4387,15.6341
2001-06-20T00:00:00.000Z,15.4389,15.6078
2001-06-21T00:00:00.000Z,15.4393,15.623
2001-06-22T00:00:00.000Z,15.4459,15.6281
2001-06-25T00:00:00.000Z,15.4459,15.6335
2001-06-26T00:00:00.000Z,15.4476,15.6333
2001-06-27T00:00:00.000Z,15.447,15.6271
2001-06-28T00:00:00.000Z,15.4472,15.6321
2001-06-29T00:00:00.000Z,15.4615,15.647
2001-07-03T00:00:00.000Z,15.4605,15.655
2001-07-04T00:00:00.000Z,15.4603,15.6474
2001-07-05T00:00:00.000Z,15.4617,15.6526
2001-07-06T00:00:00.000Z,15.4831,15.6667
2001-07-09T00:00:00.000Z,15.4804,15.6687
2001-07-10T00:00:00.000Z,15.4792,15.6694
2001-07-11T00:00:00.000Z,15.4806,15.6669
2001-07-12T00:00:00.000Z,15.4783,15.6741
2001-07-13T00:00:00.000Z,15.4889,15.6787
2001-07-16T00:00:00.000Z,15.4934,15.669
2001-07-17T00:00:00.000Z,15.4956,15.6755
2001-07-18T00:00:00.000Z,15.4944,15.6791
2001-07-19T00:00:00.000Z,15.4966,15.6801
2001-07-20T00:00:00.000Z,15.5003,15.674
2001-07-23T00:00:00.000Z,15.4996,15.6887
2001-07-24T00:00:00.000Z,15.5008,15.6792
2001-07-25T00:00:00.000Z,15.4999,15.6766
2001-07-26T00:00:00.000Z,15.4963,15.675
2001-07-27T00:00:00.000Z,15.5027,15.6872
2001-07-30T00:00:00.000Z,15.5029,15.6813
2001-07-31T00:00:00.000Z,15.5031,15.6813
2001-08-01T00:00:00.000Z,15.5031,15.6813
2001-08-02T00:00:00.000Z,15.5038,15.6939
2001-08-03T00:00:00.000Z,15.5138,15.6967
2001-08-06T00:00:00.000Z,15.513,15.6985
2001-08-07T00:00:00.000Z,15.5131,15.7035
2001-08-08T00:00:00.000Z,15.5143,15.6992
2001-08-09T00:00:00.000Z,15.5146,15.6973
2001-08-10T00:00:00.000Z,15.5236,15.7142
2001-08-13T00:00:00.000Z,15.5218,15.7019
2001-08-14T00:00:00.000Z,15.5239,15.7061
2001-08-15T00:00:00.000Z,15.5241,15.696
2001-08-16T00:00:00.000Z,15.5218,15.6931
2001-08-17T00:00:00.000Z,15.532,15.7108
2001-08-20T00:00:00.000Z,15.5313,15.7094
2001-08-21T00:00:00.000Z,15.5324,15.7324
2001-08-22T00:00:00.000Z,15.5327,15.7219
2001-08-23T00:00:00.000Z,15.5216,15.7203
2001-08-24T00:00:00.000Z,15.5346,15.7221
2001-08-27T00:00:00.000Z,15.5349,15.7113
2001-08-28T00:00:00.000Z,15.5351,15.722
2001-08-29T00:00:00.000Z,15.5349,15.7107
2001-08-30T00:00:00.000Z,15.5355,15.7173
2001-08-31T00:00:00.000Z,15.5465,15.724
2001-09-03T00:00:00.000Z,15.5483,15.7399
2001-09-04T00:00:00.000Z,15.5485,15.7407
2001-09-05T00:00:00.000Z,15.5432,15.7261
2001-09-06T00:00:00.000Z,15.5485,15.7273
2001-09-07T00:00:00.000Z,15.5749,15.7674
2001-09-10T00:00:00.000Z,15.5705,15.765
2001-09-11T00:00:00.000Z,15.575,15.7565
2001-09-12T00:00:00.000Z,15.5745,15.7498
2001-09-13T00:00:00.000Z,15.576,15.746
2001-09-14T00:00:00.000Z,15.6037,15.7726
2001-09-17T00:00:00.000Z,15.6022,15.7665
2001-09-18T00:00:00.000Z,15.5989,15.7651
2001-09-19T00:00:00.000Z,15.6016,15.7794
2001-09-20T00:00:00.000Z,15.5977,15.7679
2001-09-21T00:00:00.000Z,15.6128,15.7769
2001-09-24T00:00:00.000Z,15.6124,15.7814
2001-09-25T00:00:00.000Z,15.6129,15.7792
2001-09-26T00:00:00.000Z,15.6138,15.7735
2001-09-27T00:00:00.000Z,15.6146,15.7871
2001-09-28T00:00:00.000Z,15.6421,15.8319
2001-10-01T00:00:00.000Z,15.6336,15.7834
2001-10-02T00:00:00.000Z,15.6374,15.8193
2001-10-04T00:00:00.000Z,15.637,15.8085
2001-10-05T00:00:00.000Z,15.638,15.7932
2001-10-08T00:00:00.000Z,15.6646,15.849
2001-10-09T00:00:00.000Z,15.6676,15.8361
2001-10-10T00:00:00.000Z,15.6657,15.8342
2001-10-11T00:00:00.000Z,15.6677,15.839
2001-10-15T00:00:00.000Z,15.6681,15.8387
2001-10-16T00:00:00.000Z,15.6858,15.8755
2001-10-17T00:00:00.000Z,15.6952,15.8528
2001-10-18T00:00:00.000Z,15.6961,15.8619
2001-10-19T00:00:00.000Z,15.6948,15.8702
2001-10-23T00:00:00.000Z,15.6931,15.8748
2001-10-24T00:00:00.000Z,15.7256,15.8988
2001-10-25T00:00:00.000Z,15.7277,15.8947
2001-10-26T00:00:00.000Z,15.7275,15.899
2001-10-29T00:00:00.000Z,15.7267,15.8992
2001-10-30T00:00:00.000Z,15.7244,15.9118
2001-10-31T00:00:00.000Z,15.6972,15.9173
2001-11-01T00:00:00.000Z,15.7527,15.9241
2001-11-02T00:00:00.000Z,15.7616,15.9394
2001-11-05T00:00:00.000Z,15.758,15.9386
2001-11-06T00:00:00.000Z,15.7638,15.9324
2001-11-07T00:00:00.000Z,15.7825,15.9429
2001-11-08T00:00:00.000Z,15.7808,15.9471
2001-11-09T00:00:00.000Z,15.7811,15.9544
2001-11-12T00:00:00.000Z,15.7829,15.9622
2001-11-13T00:00:00.000Z,15.7833,15.9679
2001-11-14T00:00:00.000Z,15.7956,15.9568
2001-11-15T00:00:00.000Z,15.8003,15.9922
2001-11-16T00:00:00.000Z,15.8004,15.9817
2001-11-19T00:00:00.000Z,15.7982,15.974
2001-11-20T00:00:00.000Z,15.8009,15.9888
2001-11-21T00:00:00.000Z,15.8146,16.0028
2001-11-22T00:00:00.000Z,15.828,15.9918
2001-11-23T00:00:00.000Z,15.8214,16.0034
2001-11-27T00:00:00.000Z,15.829,15.987
2001-11-28T00:00:00.000Z,15.8295,16.0111
2001-11-29T00:00:00.000Z,15.8367,16.0119
2001-11-30T00:00:00.000Z,15.8494,16.0406
2001-12-03T00:00:00.000Z,15.851,16.0343
2001-12-04T00:00:00.000Z,15.8509,16.024
2001-12-05T00:00:00.000Z,15.8503,16.0183
2001-12-06T00:00:00.000Z,15.8695,16.0315
2001-12-07T00:00:00.000Z,15.8644,16.0409
2001-12-10T00:00:00.000Z,15.8697,16.0447
2001-12-11T00:00:00.000Z,15.8678,16.0445
2001-12-12T00:00:00.000Z,15.8707,16.0399
2001-12-13T00:00:00.000Z,15.8848,16.0552
2001-12-14T00:00:00.000Z,15.883,16.0673
2001-12-17T00:00:00.000Z,15.8853,16.0478
2001-12-18T00:00:00.000Z,15.8851,16.0637
2001-12-19T00:00:00.000Z,15.886,16.0446
2001-12-20T00:00:00.000Z,15.8902,16.0573
2001-12-21T00:00:00.000Z,15.8913,16.0838
2001-12-24T00:00:00.000Z,15.8914,16.055
2001-12-26T00:00:00.000Z,15.8917,16.0489
2001-12-27T00:00:00.000Z,15.8912,16.0409
2001-12-28T00:00:00.000Z,15.9168,16.0721
2001-12-31T00:00:00.000Z,15.9131,16.0775
2002-01-02T00:00:00.000Z,15.9131,16.0775
2002-01-03T00:00:00.000Z,15.9189,16.0629
2002-01-04T00:00:00.000Z,15.9151,16.0827
2002-01-07T00:00:00.000Z,15.9193,16.0876
2002-01-08T00:00:00.000Z,15.9439,16.1193
2002-01-09T00:00:00.000Z,15.9484,16.1118
2002-01-10T00:00:00.000Z,15.9483,16.1133
2002-01-11T00:00:00.000Z,15.949,16.1019
2002-01-14T00:00:00.000Z,15.9477,16.1115
2002-01-15T00:00:00.000Z,15.9635,16.147
2002-01-16T00:00:00.000Z,15.9726,16.1369
2002-01-17T00:00:00.000Z,15.9748,16.1277
2002-01-18T00:00:00.000Z,15.9763,16.131
2002-01-21T00:00:00.000Z,15.9752,16.1297
2002-01-22T00:00:00.000Z,15.9982,16.1648
2002-01-23T00:00:00.000Z,16.003,16.1483
2002-01-24T00:00:00.000Z,15.9994,16.1583
2002-01-25T00:00:00.000Z,16.0032,16.159
2002-01-28T00:00:00.000Z,16.0036,16.1609
